x,y,labels,doc_top,topic
11.880289,9.173325,115,11,8
12.077584,7.7484913,90,18,5
9.407448,8.659279,64,64,4
4.8845844,8.20731,75,6,18
4.501718,9.9204,53,0,0
12.460959,7.4626465,78,14,19
6.288553,8.504648,79,3,2
4.7366076,9.914188,53,0,0
7.8894706,8.490404,82,97,10
4.402978,9.6247,53,99,0
3.4965036,9.105681,19,60,0
12.745288,9.925436,100,82,11
5.399604,8.193531,89,37,3
12.029928,6.0726767,36,52,5
10.4969635,5.870212,59,13,12
11.971263,9.872154,103,31,11
10.659427,7.215272,69,9,9
10.924888,9.589744,119,11,8
10.720177,6.9080477,68,104,4
5.8273406,6.6053305,38,5,13
7.0667305,11.408964,21,2,7
8.611403,6.8153114,73,1,1
5.164055,9.787737,53,0,0
12.317146,10.020055,103,31,11
5.2298036,9.693877,53,76,15
3.290007,9.98857,53,0,0
4.7605085,11.682822,13,8,10
10.502172,6.081631,59,13,12
6.3987904,8.936715,80,3,2
8.798126,8.761082,60,19,15
11.187603,8.640277,71,16,16
6.4228907,4.365171,8,4,14
9.164252,6.639667,74,26,9
12.332936,7.639314,78,14,19
6.687737,8.624713,79,54,2
6.5210342,11.096551,20,45,6
10.827771,7.3032084,69,26,9
7.594289,6.9244366,73,1,1
8.908614,9.46632,102,10,4
5.1651278,10.7473345,34,20,3
7.4498415,6.8048964,73,1,1
5.304949,6.406481,38,5,13
7.676457,9.99428,39,22,7
4.878884,8.167322,75,6,18
7.7399015,11.821854,21,24,6
3.0460281,10.864726,53,0,0
6.542389,11.119168,20,45,6
8.465698,6.4510527,73,1,1
4.886833,11.757887,13,8,10
8.312678,11.104174,17,84,6
6.7287164,8.2011385,77,54,2
12.984991,6.780097,61,33,5
5.560214,7.6802473,32,68,1
10.9219,9.637229,119,7,17
9.3986845,4.930168,12,103,9
7.83123,7.579586,50,15,3
4.7406898,11.876641,13,8,10
10.918577,9.618657,119,11,8
12.48804,6.374137,54,21,5
5.819207,6.5122623,38,5,13
7.9865866,10.909567,18,115,6
9.319074,6.641789,74,98,9
3.7874434,4.719568,0,51,13
7.462381,11.60143,21,71,6
4.089449,10.846365,48,53,0
7.6711483,11.649359,21,71,6
9.208984,5.6885543,27,86,12
9.7357855,9.600828,95,74,4
6.5231133,7.9217844,77,76,15
8.305391,6.528631,73,1,1
11.715239,7.0621576,94,28,5
5.910425,9.944063,40,65,3
5.5206246,7.7174325,32,38,3
5.2787104,12.690655,11,39,10
6.6675735,9.109424,80,15,3
7.419198,11.123897,21,99,0
8.200244,6.668725,73,1,1
11.595828,9.16485,115,32,8
7.991291,6.404683,73,40,15
8.35454,11.126106,17,84,6
11.264243,9.492852,118,11,8
3.5521827,6.435307,4,2,7
5.2449136,12.708131,11,39,10
3.2536428,7.0252104,4,2,7
5.1915936,13.213623,10,97,10
11.644943,10.170922,114,25,8
4.629156,8.149401,75,6,18
13.052865,7.407867,62,69,19
5.330939,12.753477,11,39,10
8.140236,6.087784,73,1,1
7.7544155,6.32181,73,1,1
8.461921,7.066405,73,1,1
5.458889,6.57081,38,5,13
3.7042475,9.874608,53,0,0
3.4659896,9.652323,53,0,0
11.780149,6.462437,76,28,5
5.832437,8.134508,89,3,2
13.302819,8.178729,62,12,5
8.52667,8.305416,83,19,15
13.296831,8.199555,62,12,5
5.8626027,6.517722,38,5,13
8.527204,6.884916,73,1,1
3.3802278,7.4055576,4,22,7
3.0967562,6.5115542,4,2,7
12.061293,7.715077,90,58,19
6.7491975,4.7388463,8,4,14
12.699426,7.536798,78,14,19
7.8375044,10.929486,18,115,6
5.086472,9.675721,53,0,0
12.164904,5.8353,36,52,5
9.743883,6.026028,52,66,12
7.753401,12.00034,21,77,6
10.486619,7.3382173,69,9,9
5.932182,4.891703,8,4,14
11.054353,9.152504,105,7,17
3.14449,9.836265,53,0,0
3.797154,4.894619,0,51,13
6.9318495,8.26073,56,10,4
6.358581,4.5395575,8,4,14
9.353307,8.704672,64,64,4
5.0496044,11.696433,13,8,10
4.186424,8.088597,75,6,18
4.6499124,8.06628,75,6,18
8.646559,6.8258395,73,1,1
8.084461,11.792801,21,24,6
10.464721,7.3607697,69,9,9
7.6862693,11.476915,21,35,6
10.797542,7.482484,69,14,19
11.891658,10.350453,113,17,11
5.646383,8.088107,89,38,3
7.086201,9.759878,28,24,6
7.0551777,9.4878235,29,87,2
10.842851,9.615806,119,91,8
7.7154546,6.3168306,73,1,1
9.291298,10.670755,22,67,4
5.671721,9.1088295,55,3,2
10.514089,10.548388,43,95,8
9.962399,7.13974,58,72,12
7.7745485,12.03556,21,77,6
5.3502693,8.125661,89,48,3
5.3434653,9.769829,53,0,0
11.821535,6.7681365,76,18,5
4.8955097,11.903294,13,8,10
7.466148,11.346301,21,35,6
12.403816,7.4989047,78,14,19
8.828443,6.7402887,73,1,1
8.11627,6.649829,73,1,1
7.1949773,11.193232,21,36,6
7.437663,10.982963,21,35,6
4.7251525,12.968557,9,78,10
4.775457,11.635693,13,37,3
3.5577219,6.445073,4,2,7
5.2227974,6.405415,38,5,13
11.905256,9.059843,115,32,8
4.7103176,12.141532,13,8,10
5.5806227,7.01664,38,57,0
12.336928,7.6932755,78,14,19
4.2470174,8.061612,75,6,18
11.117187,6.9449043,85,44,9
5.1696253,9.847036,53,0,0
10.190939,8.655101,91,7,17
13.074084,6.888463,61,56,5
12.429049,6.384253,54,21,5
11.690148,6.29592,76,28,5
10.185122,8.78192,91,7,17
4.2888045,10.219437,53,0,0
12.193624,5.8222284,36,52,5
4.783801,10.50718,42,99,0
6.5516825,4.4811015,8,4,14
6.8837333,11.632192,21,112,9
12.0923195,7.03114,92,18,5
3.7919714,4.722036,0,51,13
3.7456877,6.942905,4,2,7
8.785796,5.790683,35,88,12
3.2416627,10.276911,53,0,0
10.541283,6.700509,63,26,9
4.8871393,11.666149,13,8,10
4.2430797,9.659097,53,0,0
3.6996505,10.633256,53,0,0
7.9544663,11.388714,21,35,6
11.206432,9.639057,118,11,8
10.241646,7.6878595,67,10,4
7.777993,6.9385633,73,1,1
4.8369775,10.152038,53,0,0
7.6496224,7.014269,73,1,1
8.819395,5.8087835,35,88,12
4.874241,11.963674,13,8,10
3.5317705,6.294751,4,2,7
3.781549,4.717886,0,51,13
9.570397,8.988129,98,7,17
12.030942,7.78809,90,58,19
12.973886,6.9106164,61,33,5
5.45441,8.706897,88,37,3
6.3530974,7.659787,65,13,12
5.290532,6.3989573,38,5,13
10.39445,7.325188,69,9,9
4.159668,8.195333,75,6,18
3.4333048,10.645016,53,0,0
5.515744,8.195179,89,38,3
8.687951,8.3400345,83,19,15
6.9563622,6.419813,46,68,1
3.3133552,7.1364822,4,2,7
9.916385,8.178192,25,7,17
7.853003,6.837335,73,39,10
3.3617797,6.590363,4,2,7
12.663318,7.762053,78,14,19
11.80308,7.0965805,94,42,19
8.458193,11.139113,17,84,6
6.2613654,5.085242,8,4,14
10.559931,7.3541207,69,9,9
4.507609,8.324366,75,6,18
5.660935,9.430272,55,106,3
12.502062,7.3275886,78,18,5
6.7555575,8.616089,79,3,2
9.649134,6.1308303,52,66,12
13.464888,7.9432597,62,12,5
6.6406517,4.4067063,8,4,14
2.9213037,9.867828,53,0,0
5.40204,8.816239,88,37,3
8.699141,8.254229,83,19,15
6.8712378,8.587384,79,54,2
9.6922455,8.951512,98,7,17
3.1980305,10.175093,53,0,0
4.2155414,12.123565,14,79,10
12.238643,10.581913,109,17,11
7.2301207,9.543172,29,87,2
5.181421,11.337267,13,8,10
12.689376,7.8409286,78,72,12
4.9266677,11.948189,13,8,10
6.3375273,6.821527,37,46,13
3.5925703,8.956,19,60,0
6.283855,7.7175145,65,4,14
8.246307,6.2268972,73,3,2
6.1930985,4.841599,8,4,14
4.7136474,12.131759,13,8,10
9.451219,8.64012,64,27,4
3.812597,7.1252627,4,2,7
10.393862,10.53387,43,95,8
12.646096,8.763941,117,16,16
10.696638,7.400047,69,9,9
11.162419,9.097365,105,7,17
12.464027,7.4933124,78,14,19
10.070137,8.719168,91,112,9
11.986509,7.631875,90,58,19
11.749464,10.4168625,112,23,11
8.21557,4.4871683,3,102,15
8.055216,8.395459,84,30,15
8.664189,8.279286,83,19,15
3.873293,6.816195,4,2,7
8.4429865,11.071264,17,84,6
7.0910816,11.319299,21,36,6
8.208048,6.5036793,73,3,2
5.5452104,6.5851245,38,5,13
5.558016,8.078207,89,38,3
12.32119,8.602474,107,47,16
11.920484,9.814972,103,31,11
7.7441187,11.542236,21,24,6
13.230723,7.410802,62,69,19
11.320828,9.629087,118,11,8
7.407333,10.917008,21,35,6
4.609439,9.913868,53,0,0
6.463253,8.239823,77,3,2
6.542166,4.4566593,8,13,12
6.3674984,9.442245,81,54,2
8.184761,8.060487,84,70,15
8.376678,6.420268,73,1,1
3.4265375,6.971568,4,2,7
12.3755455,9.735674,103,17,11
6.254724,4.653099,8,4,14
3.4879587,6.1672688,4,2,7
6.2536016,9.245697,81,15,3
8.10988,8.371956,84,30,15
7.2765903,8.075669,56,108,7
7.564766,11.916297,21,71,6
5.04144,6.633654,38,2,7
3.5081403,6.7606645,4,2,7
7.0260096,6.056414,23,94,13
4.078163,6.8428707,4,102,15
6.31144,5.1842375,8,4,14
7.531823,11.488029,21,35,6
5.215052,6.635248,38,5,13
5.246148,9.797636,53,0,0
11.261347,9.540726,118,11,8
4.610266,8.142205,75,6,18
9.414375,7.1036286,44,9,9
3.9868383,7.010093,4,39,10
5.5166287,8.698997,88,38,3
4.979846,11.608952,13,8,10
4.956788,11.426245,13,8,10
8.416101,6.692521,73,1,1
3.6280434,6.6574116,4,2,7
8.817379,5.804003,35,88,12
7.7662935,6.572055,73,1,1
5.342848,6.4207797,38,5,13
4.89076,11.897496,13,8,10
10.533595,7.3675995,69,9,9
5.3406706,10.60393,34,20,3
7.6379347,11.411625,21,35,6
9.195028,10.5605755,22,67,4
12.1856165,10.799449,109,17,11
6.6220427,8.474213,79,3,2
8.236113,7.1705546,73,1,1
5.5404515,6.386597,38,5,13
7.797167,6.1658077,73,1,1
3.214541,6.833219,4,2,7
3.9659362,10.414862,53,0,0
7.7307897,11.422683,21,35,6
6.985647,11.054498,21,3,2
12.580911,6.5609627,54,21,5
4.772874,8.043067,75,6,18
8.108434,8.241663,84,64,4
6.4021387,5.135525,8,4,14
12.42427,10.351776,110,17,11
6.0191097,6.410357,38,5,13
8.32758,10.015492,33,27,4
5.393749,8.15894,89,48,3
13.172265,7.9944057,62,12,5
4.119814,11.260649,31,53,0
3.3009293,10.614915,53,0,0
3.1358314,6.22123,4,2,7
11.580419,10.493131,112,23,11
10.264078,6.6468062,63,26,9
5.24294,11.6497,13,8,10
5.314594,6.330549,38,5,13
7.65334,6.9909472,73,108,7
7.878237,10.43523,39,41,7
7.598516,11.655887,21,35,6
8.026783,6.248414,73,1,1
10.0848465,5.2532144,5,63,12
7.7429385,11.695215,21,2,7
13.357913,8.08042,62,12,5
9.902026,9.363594,95,40,15
10.191682,8.796059,91,7,17
11.379203,10.092095,114,67,4
13.324394,7.7173996,62,12,5
3.919374,10.37231,53,57,0
7.8052783,9.31849,57,91,8
11.959,9.966562,103,31,11
11.190224,9.56366,118,11,8
7.805105,6.928927,73,1,1
12.486854,6.4601192,54,86,12
8.962459,6.499111,74,1,1
12.729794,9.232435,96,16,16
3.850014,10.358543,53,0,0
5.5413847,6.828692,38,5,13
5.0923686,11.567978,13,8,10
7.7289968,6.3604717,73,1,1
3.1983569,9.816936,53,0,0
10.047866,7.6088414,67,81,12
12.131114,9.929766,103,31,11
6.5132804,7.9049683,77,76,15
12.096682,6.1072454,36,52,5
5.1205173,6.657696,38,5,13
4.734846,12.865792,9,78,10
12.188238,10.762056,109,43,11
10.231886,5.931158,59,111,9
3.5065756,6.2450113,4,2,7
7.269251,11.573872,21,3,2
7.904192,11.464432,21,35,6
8.803507,6.7775397,73,1,1
5.2807136,12.785491,11,39,10
9.23517,7.2282305,44,1,1
6.189127,4.9888215,8,105,9
10.551294,6.6508636,63,26,9
6.0763574,5.0327635,8,4,14
9.719758,6.0523987,52,66,12
5.785262,8.162715,89,38,3
3.3280737,6.4224663,4,2,7
7.6957946,11.846199,21,71,6
12.705871,7.802362,78,28,5
7.2182255,11.778371,21,61,6
6.3138824,4.4642324,8,4,14
5.454272,8.854056,88,37,3
8.924165,9.750487,101,27,4
6.912102,6.0100055,23,94,13
4.2474847,12.576841,15,55,10
11.867958,6.5980306,76,52,5
10.725322,9.844485,111,49,8
7.863181,9.669307,49,22,7
3.4934657,7.0879564,4,2,7
7.866739,6.202052,73,1,1
5.352982,6.4516015,38,5,13
6.2963843,9.265582,81,15,3
8.591765,4.7588496,2,118,12
10.249477,6.58412,63,26,9
5.507331,6.645359,38,5,13
8.442064,6.416072,73,9,9
9.07829,5.83851,27,86,12
5.591649,7.65595,32,68,1
5.396645,6.432707,38,5,13
12.439856,6.330035,54,21,5
3.7578452,10.516456,53,0,0
7.553416,7.1141624,73,1,1
6.581128,8.606734,79,54,2
8.601811,6.701157,73,1,1
8.110686,11.552877,21,24,6
12.00864,7.7906466,90,58,19
8.599092,8.833819,60,40,15
6.4841957,9.017121,80,15,3
7.92476,8.494804,82,30,15
3.4730804,7.090563,4,2,7
8.225206,6.199898,73,1,1
4.298674,8.190806,75,6,18
11.800571,7.029348,94,18,5
7.643176,11.852796,21,71,6
4.723674,9.660197,53,0,0
7.9532304,6.209848,73,52,5
4.4340606,9.956346,53,53,0
6.2067175,4.897238,8,4,14
7.775347,6.2927737,73,1,1
3.025612,6.9740114,4,38,3
5.923511,4.543494,8,4,14
4.7327566,11.967954,13,8,10
3.343704,10.729085,53,0,0
8.975971,9.7915745,101,27,4
13.446702,7.766071,62,12,5
12.225518,5.9099383,36,52,5
7.543387,7.1048355,73,96,2
8.260007,6.50451,73,1,1
6.864515,6.027957,23,94,13
3.5615978,6.3516517,4,2,7
5.591917,8.219741,89,108,7
9.956811,5.2393165,5,63,12
5.512546,7.0270557,38,5,13
7.01444,6.067717,23,94,13
6.0631895,5.054711,8,4,14
6.2167554,5.0711937,8,4,14
8.273514,10.062708,33,22,7
5.388024,8.891524,88,37,3
11.657822,9.141842,115,47,16
5.0119863,8.428007,75,6,18
3.9053545,10.2295265,53,6,18
6.4003854,4.9876895,8,42,19
5.2674637,12.7412,11,39,10
9.181184,6.5373144,74,98,9
5.8466835,6.7052236,38,5,13
7.552345,11.574812,21,71,6
7.3756156,11.239303,21,36,6
3.0735579,6.1520166,4,2,7
7.3791924,6.4646425,73,1,1
5.895511,4.666756,8,4,14
4.6219206,10.150015,53,0,0
7.754599,11.572195,21,24,6
8.281568,6.0821967,73,1,1
9.576512,9.194932,98,81,12
12.643859,7.6503386,78,14,19
11.131661,8.444584,70,93,9
7.462089,6.6771445,73,17,11
12.576835,6.5530043,54,21,5
8.595568,4.754179,2,118,12
9.583532,11.949917,1,107,2
7.265991,7.0754538,73,92,1
9.995472,5.2554564,5,63,12
6.377281,7.675592,65,3,2
12.536215,7.599955,78,14,19
10.226746,8.826727,91,7,17
7.145996,9.336833,29,112,9
7.840518,6.360187,73,1,1
7.139723,9.847657,28,41,7
6.638955,8.1613,77,15,3
10.892139,9.6891165,119,11,8
9.388351,9.815374,86,50,4
12.304727,8.964551,116,47,16
12.27595,7.4153776,78,18,5
8.617784,6.760013,73,1,1
3.3077455,10.371652,53,66,12
6.4430394,4.5151973,8,4,14
7.7116766,6.3366065,73,1,1
11.685152,9.175487,115,59,17
10.522113,6.4638176,63,13,12
7.931537,10.9267435,18,115,6
5.611948,6.968267,38,5,13
3.3005738,6.2138524,4,2,7
9.19544,5.566122,27,72,12
12.340673,8.392268,107,33,5
3.7372718,10.325193,53,0,0
10.3567295,7.2450576,69,9,9
8.173239,6.2162075,73,1,1
11.085623,6.0888863,41,105,9
10.047528,5.184197,5,63,12
12.4069605,10.272954,110,17,11
3.4519088,9.901463,53,0,0
4.671554,8.279335,75,6,18
10.943926,9.808551,119,25,8
3.1196673,10.756692,53,0,0
3.4373145,6.628924,4,2,7
10.24518,8.545548,91,53,0
7.668768,10.2226515,39,22,7
7.21647,9.469167,29,87,2
12.631375,6.654363,54,21,5
3.3916526,6.776981,4,2,7
3.5757713,7.1423435,4,2,7
4.276347,9.831435,53,99,0
7.9138155,11.486129,21,24,6
8.395962,6.389294,73,1,1
12.361432,8.41459,107,47,16
7.0947757,11.318,21,36,6
8.076521,8.350588,84,30,15
5.9722676,4.7721195,8,4,14
7.296604,11.802185,21,71,6
5.3589153,8.756836,88,37,3
12.424512,6.6084757,54,33,5
9.490422,9.835323,86,74,4
9.817701,7.052372,58,89,9
3.4902418,10.131942,53,0,0
2.925439,9.891598,53,0,0
11.760303,7.12519,94,13,12
10.386953,6.781186,63,26,9
8.443283,11.030351,17,84,6
4.1608033,10.013584,53,20,3
3.2774534,7.438568,4,2,7
5.9517775,4.763287,8,4,14
7.4460244,10.984859,21,24,6
6.0770116,6.3512797,38,5,13
3.5744033,6.708238,4,2,7
8.634769,8.332404,83,19,15
5.452629,6.5044,38,5,13
4.4514813,10.045811,53,0,0
5.4709187,8.718987,88,38,3
3.2779157,9.868124,53,0,0
8.29834,6.7402034,73,1,1
13.328785,7.3118067,62,69,19
8.96837,6.5957437,74,1,1
9.67587,7.0788937,58,1,1
4.2358494,12.568006,15,55,10
3.5374095,10.895216,53,0,0
12.545382,7.7498956,78,14,19
7.9364495,6.6842856,73,1,1
7.920357,8.435089,82,30,15
5.280621,9.797416,53,76,15
10.004602,8.898141,91,33,5
10.062472,5.205756,5,63,12
3.5768194,10.568821,53,0,0
5.2911005,12.845269,11,39,10
12.3674555,10.496736,110,43,11
8.083862,11.91897,21,24,6
3.287013,10.48779,53,0,0
5.88386,4.6572933,8,4,14
4.4055414,9.698591,53,0,0
5.5943966,6.9488645,38,5,13
5.434785,6.5283384,38,5,13
12.430402,6.652534,54,86,12
8.950789,9.854013,101,43,11
7.629718,7.17452,73,41,7
3.5791354,6.271026,4,2,7
12.980113,6.310798,51,56,5
7.5535517,11.423489,21,35,6
4.289549,12.445531,15,55,10
6.495364,8.862543,80,34,3
4.260674,12.1992,14,79,10
8.198044,11.835167,21,24,6
3.3279796,6.584886,4,2,7
7.8695564,9.196191,57,6,18
5.9727798,4.786843,8,4,14
6.342373,4.706603,8,62,16
8.348565,8.227192,84,63,12
5.3607736,8.680512,88,48,3
12.191555,5.839332,36,52,5
7.7767954,11.713059,21,35,6
5.5431786,7.036027,38,5,13
8.122861,11.871685,21,75,3
6.3362503,4.442184,8,59,17
3.1769276,10.880392,53,113,0
4.7268343,11.980753,13,8,10
7.6581683,6.6155825,73,1,1
6.149938,6.495847,38,5,13
4.8480263,11.840483,13,8,10
5.8584366,8.200673,89,38,3
8.16908,6.826632,73,1,1
3.3296094,10.705548,53,0,0
7.505272,11.408274,21,35,6
12.928376,6.890677,61,12,5
5.4381194,6.5015163,38,5,13
8.790207,8.8316145,60,40,15
4.912755,11.539183,13,8,10
4.452271,9.813849,53,0,0
7.5972304,6.5893216,73,1,1
9.250418,9.800218,86,8,10
12.783734,9.195191,96,16,16
6.3146663,4.5119867,8,4,14
9.452348,11.43248,1,107,2
11.771837,7.056965,94,18,5
11.69332,10.210202,114,31,11
11.227183,9.574655,118,11,8
10.718868,7.4809914,69,9,9
6.121798,6.482615,38,5,13
6.654721,11.065005,20,45,6
13.312062,7.32022,62,69,19
3.4576483,9.608617,53,0,0
7.870234,8.443398,82,30,15
6.2211037,5.1223063,8,4,14
9.045337,9.2471285,102,1,1
6.6558647,4.8156714,8,4,14
8.191984,8.05587,84,70,15
12.416931,9.656789,103,17,11
7.6528077,10.234791,39,22,7
3.7511203,9.760091,53,0,0
10.318559,7.394913,69,9,9
8.125684,8.364454,84,19,15
5.312217,8.165375,89,48,3
13.260215,7.4636974,62,12,5
12.664452,7.6180096,78,14,19
3.7631724,4.699333,0,51,13
6.042088,6.4137273,38,5,13
5.5436206,6.7185388,38,5,13
8.426297,7.0648685,73,1,1
4.680699,8.274814,75,6,18
10.498198,6.5639095,63,26,9
4.8874497,11.847798,13,8,10
11.655159,9.227174,115,32,8
7.7409115,6.786906,73,1,1
6.8747554,6.0418544,23,94,13
4.7537637,10.012435,53,53,0
13.327724,8.124287,62,12,5
12.434429,6.42671,54,21,5
13.331291,8.265072,62,12,5
11.71546,9.303152,115,11,8
4.0829206,10.614375,53,53,0
6.0569687,6.3854814,38,5,13
12.202893,10.768513,109,43,11
5.344166,12.607402,11,39,10
6.0980783,4.725157,8,4,14
8.837598,5.8025928,35,88,12
4.7955713,8.233126,75,6,18
6.2282763,4.6325984,8,4,14
4.3717217,8.303415,75,6,18
6.11767,4.6222925,8,4,14
9.228482,7.2817397,44,13,12
7.281094,6.885721,73,1,1
8.24134,6.05328,73,66,12
8.091974,6.8069053,73,1,1
7.840701,11.442433,21,35,6
12.671068,7.8394294,78,14,19
11.758883,6.3996224,76,28,5
4.478376,8.459523,75,6,18
8.763963,6.8709316,73,1,1
12.169664,9.903259,103,31,11
5.5394335,8.061019,89,48,3
4.9309793,11.710511,13,8,10
4.561002,7.8200293,75,6,18
8.189104,8.070226,84,70,15
5.9315953,8.7395,87,15,3
4.9206376,11.428513,13,8,10
5.2559066,12.683954,11,39,10
3.8491473,10.2318,53,0,0
11.982636,7.6996,90,58,19
8.101847,6.7168307,73,1,1
12.39786,10.254047,110,17,11
3.881189,10.373407,53,0,0
9.111939,5.4798713,27,72,12
6.5870214,4.445873,8,4,14
3.327039,10.578817,53,0,0
3.73657,10.917912,53,0,0
4.4973273,8.362944,75,6,18
6.5579267,7.954616,77,19,15
12.859848,6.2925396,51,56,5
11.919012,10.06427,103,31,11
5.2884283,9.810174,53,0,0
7.6393943,7.206751,73,1,1
3.3767095,9.960496,53,0,0
4.4237113,9.85804,53,99,0
6.332267,4.882401,8,4,14
3.1095936,10.304444,53,0,0
4.7333984,9.683531,53,0,0
3.0307271,8.834178,16,114,0
5.8690267,6.8797503,38,46,13
2.9020019,10.060159,53,46,13
12.060841,6.0284185,36,52,5
11.923977,7.6080837,90,58,19
11.886755,10.285491,113,31,11
11.988151,9.031902,115,32,8
7.7166796,6.384804,73,1,1
4.170759,10.192346,53,0,0
5.5600305,10.432783,34,34,3
5.017647,11.608978,13,8,10
12.482232,7.5842447,78,14,19
11.130042,9.582072,118,11,8
7.3669486,6.45873,73,64,4
10.210337,7.6646914,67,9,9
10.6173725,7.587822,69,33,5
5.558084,7.6356874,32,38,3
4.063173,10.014612,53,0,0
7.2795124,8.124501,56,89,9
10.502959,10.45643,43,95,8
4.253484,6.774926,4,2,7
5.8791823,9.851238,40,0,0
5.073528,11.889336,13,8,10
5.40992,6.238324,38,10,4
7.747904,9.313954,57,74,4
3.5413506,9.862604,53,0,0
4.758007,10.099364,53,38,3
3.3625245,10.234052,53,0,0
3.7244816,6.627965,4,2,7
12.14259,7.0383573,92,28,5
5.3499045,6.695192,38,5,13
4.4716706,8.269323,75,6,18
11.069912,6.093746,41,105,9
5.2647243,6.364615,38,5,13
7.5976458,11.895837,21,71,6
3.3430688,6.95297,4,118,12
9.961784,5.2310815,5,63,12
13.073188,7.336291,62,69,19
3.232203,6.85343,4,2,7
5.5707016,8.37154,89,38,3
4.2626023,12.552354,15,55,10
10.932672,9.672367,119,11,8
10.09469,7.245582,58,9,9
4.8282113,11.815006,13,8,10
7.6378803,6.2749314,73,1,1
10.056971,5.2217937,5,63,12
12.351975,8.4610615,107,18,5
12.465712,7.7622714,78,14,19
3.7805486,6.8245792,4,22,7
6.149383,5.1600003,8,4,14
7.826033,9.7829895,49,22,7
3.3434455,10.022817,53,95,8
13.252615,7.9786525,62,12,5
9.124844,5.564577,27,72,12
6.7333198,4.7285457,8,4,14
3.5980494,6.8125257,4,2,7
3.3897438,7.208009,4,2,7
8.770028,6.896509,73,1,1
4.7453375,8.187255,75,6,18
4.7421546,10.233489,53,0,0
4.3294864,8.252955,75,6,18
4.40095,8.24443,75,6,18
12.865753,6.858354,61,21,5
5.172636,11.302265,13,8,10
4.885407,9.812321,53,4,14
4.8519564,11.679707,13,8,10
10.336431,6.4701414,63,26,9
11.792459,9.193345,115,32,8
7.277752,11.323659,21,80,6
3.4824352,6.309739,4,2,7
5.192018,13.195562,10,97,10
7.8246694,9.755416,49,41,7
10.26861,7.2362394,69,93,9
5.361965,12.590447,11,39,10
5.2956114,10.612859,34,20,3
6.386629,5.2139883,8,4,14
7.7705812,6.2706494,73,1,1
8.557239,6.8685827,73,1,1
3.4958582,10.154306,53,0,0
9.985318,7.222456,58,9,9
9.163054,7.2850647,44,14,19
6.358066,4.5767465,8,4,14
5.182685,6.338435,38,5,13
4.5701175,9.7491,53,0,0
8.555881,8.8476715,60,30,15
4.9878287,11.833879,13,8,10
12.730572,7.5670323,78,14,19
3.267059,9.816442,53,0,0
12.147933,9.983788,103,31,11
9.324549,7.0576797,44,18,5
8.498112,7.037639,73,40,15
7.959632,9.769883,49,48,3
11.772991,7.0517516,94,42,19
8.185513,11.778029,21,24,6
7.8707724,9.712257,49,22,7
9.250302,9.106137,102,27,4
11.605195,10.8461275,106,23,11
5.1862907,8.834401,88,8,10
7.698425,11.450957,21,35,6
4.5395026,8.486101,75,6,18
5.965458,4.828082,8,4,14
7.7891564,6.260387,73,1,1
7.4333086,6.4593625,73,1,1
5.2341146,10.604565,34,20,3
9.096848,10.404083,22,67,4
7.549841,11.8136215,21,61,6
6.2664013,4.944625,8,4,14
7.4925103,11.534672,21,35,6
5.9137444,9.842763,40,65,3
10.7346525,7.2358656,69,9,9
5.1352654,13.0737705,10,39,10
10.410817,6.5116005,63,26,9
5.7857924,6.73318,38,5,13
12.220634,5.808679,36,52,5
5.554629,7.624368,32,1,1
5.0316305,9.815188,53,0,0
9.817554,8.644287,97,29,17
7.362527,11.9174595,21,61,6
3.3640602,6.7075405,4,2,7
7.3422613,6.75833,73,3,2
5.3165135,9.569561,53,15,3
3.4687984,10.033457,53,68,1
9.619065,9.942395,86,74,4
8.515041,7.012216,73,98,9
10.43926,6.786357,63,9,9
4.8481503,11.789482,13,8,10
12.036769,7.872516,90,52,5
9.765641,7.0844994,58,66,12
12.273974,8.893117,116,108,7
7.7576227,12.085123,21,77,6
4.8337717,9.608899,53,0,0
11.115141,9.142164,105,25,8
3.0018308,7.0523195,4,2,7
6.4502826,11.013218,20,45,6
13.188256,7.4788895,62,12,5
9.793131,8.098333,25,10,4
6.434155,7.718737,65,106,3
11.16588,9.49191,118,11,8
7.8028445,11.321103,21,35,6
7.4440594,10.760772,21,2,7
7.770316,11.972189,21,77,6
6.5874515,8.167012,77,3,2
8.217325,7.075499,73,51,13
11.708456,9.199685,115,32,8
12.00911,10.110659,103,31,11
4.388564,7.88517,75,6,18
6.7847195,4.4690104,8,4,14
8.4071,7.072011,73,7,17
5.942255,6.3446894,38,5,13
5.350764,6.3534536,38,5,13
11.336726,10.183205,114,59,17
5.1886573,6.557956,38,5,13
10.30648,7.157057,69,9,9
11.262344,10.309815,114,7,17
9.490286,8.692776,64,7,17
3.7707624,4.7042427,0,51,13
4.2385635,12.54624,15,55,10
5.8421707,9.752146,40,65,3
12.166768,10.752295,109,17,11
3.486336,6.110842,4,2,7
9.20256,10.218611,22,67,4
8.5446005,6.6160593,73,1,1
4.6011553,8.259206,75,78,10
10.270615,6.2496185,59,26,9
13.160048,7.4206877,62,69,19
3.4943414,6.275179,4,2,7
5.247535,9.830467,53,71,6
7.7655144,6.17326,73,1,1
3.4214935,10.258101,53,0,0
8.119953,7.2832704,73,34,3
12.194958,5.80022,36,52,5
6.203525,4.6107674,8,4,14
10.076798,7.183729,58,9,9
6.9161386,8.873074,66,41,7
6.3491955,4.8103027,8,4,14
3.4239085,9.647083,53,0,0
