x,y,labels,doc_top,topic
3.9904,5.5868273,2,0,0
4.273927,5.841828,2,0,0
3.570688,4.8027687,2,0,0
9.487332,5.8360443,2,11,6
5.684775,5.505447,2,10,3
3.7619426,5.502507,2,0,0
4.55839,6.334263,2,0,0
3.9572418,6.009518,2,0,0
7.265545,5.4006057,2,14,3
3.6651864,6.0728855,2,0,0
4.497477,6.1222696,2,0,0
8.627954,5.1764345,2,11,6
4.201498,6.15699,2,0,0
11.21744,8.30125,2,2,1
4.150649,6.2721825,2,0,0
3.141863,7.886109,2,17,0
4.336664,5.0659738,2,13,10
4.4804673,4.399444,2,0,0
4.4379954,6.0019813,2,0,0
4.964344,5.1971765,2,7,9
3.6342998,5.964823,2,0,0
4.63441,6.322593,2,0,0
5.4714637,5.367942,2,10,3
3.0822275,5.5933633,2,17,0
4.0931187,5.5243835,2,0,0
3.680069,5.03602,2,0,0
3.5818222,5.0162973,2,0,0
8.212042,6.4049444,2,0,0
6.5487943,5.086021,2,7,9
3.5608282,6.3141727,2,0,0
3.6659749,6.1952567,2,0,0
3.9683855,5.4355927,2,0,0
5.4997587,5.1322017,2,10,3
3.894745,6.386587,2,0,0
5.2872133,5.3757534,2,10,3
5.54907,6.3104267,2,0,0
4.5566444,4.481601,2,0,0
4.378159,5.8620353,2,0,0
4.2893066,5.7324142,2,0,0
7.4005394,6.4448867,2,22,7
3.9486198,6.3710093,2,0,0
4.6442857,6.3701115,2,0,0
5.359884,5.1494646,2,22,7
3.8304842,5.8532453,2,0,0
3.0620978,5.0356784,2,17,0
4.0167627,4.7934356,2,0,0
3.0061767,5.0134296,2,17,0
3.561331,5.316609,2,0,0
4.526069,4.452347,2,7,9
4.6976295,5.61312,2,10,3
3.9425726,5.4212337,2,0,0
3.110272,5.032188,2,17,0
6.3424387,5.499783,2,11,6
4.1429844,5.209818,2,0,0
3.8566294,4.944625,2,0,0
5.4680896,5.742511,2,16,10
3.6877801,6.0830674,2,0,0
4.050758,5.4596786,2,0,0
7.6941414,6.1271424,2,10,3
3.994005,6.467625,2,0,0
5.995919,4.879045,2,10,3
4.403353,6.083632,2,0,0
4.6634583,5.680637,2,14,3
3.9280365,5.014693,2,0,0
3.5942707,6.2369337,2,0,0
3.9058938,4.651551,2,0,0
3.8021095,5.4189515,2,0,0
6.388808,4.783479,2,10,3
3.8236246,5.9867754,2,0,0
4.591908,5.689802,2,0,0
3.9179783,4.4187684,2,0,0
4.3628454,4.2385335,2,0,0
5.994434,5.3302402,2,10,3
3.448843,6.036388,2,0,0
5.0684185,5.3682795,2,10,3
4.554947,5.688747,2,0,0
5.217983,5.319254,2,10,3
3.7290635,6.0771127,2,0,0
3.708059,6.0795026,2,0,0
3.4418957,6.0046053,2,0,0
6.4497895,5.6038995,2,10,3
3.759172,4.764879,2,0,0
6.266121,11.807516,0,5,12
6.5004506,5.3318696,2,10,3
4.002483,5.905693,2,0,0
4.556905,6.4038305,2,0,0
4.4246283,6.120327,2,0,0
7.5770936,4.9994154,2,15,4
3.4717658,5.703396,2,0,0
3.7736633,6.0531845,2,0,0
4.7682505,5.823393,2,0,0
6.569307,5.200872,2,10,3
4.444471,6.3168354,2,0,0
3.5402656,5.710669,2,0,0
4.429841,4.4961205,2,10,3
3.4095778,5.7008038,2,0,0
5.660954,5.0651813,2,11,6
5.587788,5.2025046,2,10,3
4.5110197,4.948182,2,10,3
5.073074,4.7188478,2,10,3
3.9532537,6.030565,2,0,0
5.2528276,4.9403777,2,10,3
4.507077,5.8985133,2,0,0
7.654971,5.101769,2,14,3
3.9338307,4.8051033,2,0,0
5.8570604,5.39652,2,10,3
5.2577987,5.2668853,2,10,3
5.1966925,5.434201,2,10,3
3.6804552,4.79446,2,0,0
5.809481,5.4167194,2,13,10
4.360321,5.8826985,2,0,0
3.7859902,6.043003,2,0,0
4.0880647,5.258487,2,0,0
7.785093,4.142309,2,3,4
3.2875834,6.452686,2,0,0
3.8552182,6.0258064,2,0,0
5.86505,4.771337,2,10,3
4.947133,5.12185,2,10,3
4.432358,5.6378603,2,0,0
7.5971594,5.7730618,2,22,7
3.8088822,4.923239,2,0,0
4.9507484,6.038402,2,17,0
4.6514225,6.1776714,2,0,0
4.449396,6.219856,2,0,0
3.8729868,5.209448,2,0,0
4.446908,5.504224,2,10,3
3.7086892,5.055213,2,0,0
3.9263818,5.124444,2,0,0
4.3872366,6.0022783,2,0,0
4.1443324,5.1899285,2,0,0
3.9367735,4.635981,2,17,0
5.2827873,5.3730493,2,7,9
4.8509536,7.001308,2,7,9
3.656155,4.726667,2,10,3
7.135636,4.8166046,2,14,3
4.0182514,5.1955605,2,0,0
3.5701807,6.1217303,2,0,0
3.8712187,5.5361457,2,0,0
7.744593,6.4553175,2,4,7
6.8503513,7.020726,2,7,9
3.2305155,5.013495,2,17,0
4.848783,6.456581,2,0,0
3.5249026,5.682499,2,0,0
3.648953,5.247746,2,0,0
3.8998802,6.014727,2,0,0
5.4523125,5.1403904,2,10,3
3.3015347,5.0227585,2,17,0
4.0606065,4.7275023,2,0,0
4.5316844,4.7371325,2,0,0
8.113796,5.037793,2,11,6
3.202169,5.40745,2,17,0
4.2782702,6.0294375,2,0,0
3.3501966,5.164829,2,17,0
4.324078,4.709065,2,10,3
3.2805386,5.022629,2,17,0
3.3322823,9.132454,2,8,5
5.9511104,5.4972987,2,11,6
4.8160257,5.7614627,2,0,0
5.7393656,4.957691,2,10,3
3.981891,5.5515733,2,0,0
3.5861697,4.703663,2,10,3
3.2994106,6.4238753,2,0,0
3.7150123,6.233481,2,0,0
3.1167538,5.412808,2,17,0
4.2412167,9.790916,2,8,5
4.3890886,4.3209233,2,0,0
3.9882782,6.1307187,2,0,0
4.100041,6.0902677,2,0,0
5.9157248,5.179225,2,14,3
6.351274,5.4523816,2,7,9
5.541753,5.2398076,2,10,3
6.2307453,5.5210743,2,7,9
5.111647,6.1539235,2,11,6
4.4946566,6.071637,2,0,0
3.6515527,4.921088,2,0,0
3.805636,4.68737,2,0,0
6.4538665,5.2909465,2,10,3
4.689646,6.3411727,2,0,0
4.0777645,5.354631,2,0,0
5.9749274,5.468141,2,10,3
7.933686,4.851523,2,11,6
4.391011,5.876633,2,0,0
4.8592496,6.4943423,2,11,6
3.9984884,6.1403275,2,0,0
4.562722,6.4005,2,0,0
6.91138,5.470835,2,14,3
3.7178094,6.0735774,2,0,0
8.259674,5.041891,2,13,10
5.041268,4.5451794,2,10,3
4.3834934,5.883875,2,7,9
4.6799483,6.2322574,2,0,0
4.094814,4.855132,2,0,0
5.650769,5.4941735,2,7,9
6.761384,4.757811,2,7,9
8.298103,5.3258576,2,13,10
5.819806,5.7628684,2,7,9
4.7653804,4.3415456,2,7,9
6.885502,6.1395955,2,10,3
4.1983876,5.2529273,2,0,0
8.004156,6.354771,2,4,7
3.613856,5.6624227,2,0,0
5.7773747,6.28862,2,7,9
3.9242084,4.3376837,2,0,0
5.0216165,5.4265604,2,10,3
4.5520067,6.292334,2,0,0
4.7453456,4.923873,2,10,3
3.547846,5.520896,2,0,0
3.045233,5.0255246,2,17,0
4.981144,6.167432,2,7,9
4.1892033,6.0006766,2,0,0
4.150629,5.179203,2,0,0
6.233341,5.1424255,2,10,3
2.9591146,4.9763064,2,17,0
4.104613,5.738413,2,0,0
3.8477547,5.237793,2,0,0
3.9479449,6.0561924,2,0,0
7.266485,5.2831206,2,14,3
4.391132,6.3832335,2,0,0
4.1668897,5.4417586,2,0,0
5.982172,5.095845,2,10,3
3.7171683,4.961797,2,0,0
3.1005435,5.0378356,2,17,0
3.8662477,6.150086,2,0,0
5.3118167,5.4224625,2,10,3
4.325311,5.108254,2,10,3
6.2970862,5.14094,2,10,3
3.908006,4.537403,2,0,0
3.6678715,4.855871,2,0,0
3.8977644,4.535566,2,0,0
5.6564727,5.734977,2,18,6
3.9201107,4.91934,2,14,3
4.5121083,6.0272064,2,0,0
4.2744117,4.3791566,2,10,3
4.2405148,4.5106363,2,10,3
3.0989525,5.5031495,2,17,0
4.292911,5.871004,2,0,0
3.6307554,5.0728087,2,0,0
3.2862089,5.291812,2,17,0
7.9171658,6.8619027,2,4,7
4.151687,4.4306955,2,17,0
7.2803564,4.756649,2,7,9
4.5040197,4.710477,2,0,0
6.089887,4.924434,2,10,3
4.067897,5.8854194,2,0,0
3.7537029,6.1945276,2,0,0
6.022135,5.5072923,2,10,3
4.3205686,4.682631,2,0,0
6.0166006,6.180721,2,7,9
3.2600768,6.37666,2,0,0
4.0858436,6.0472383,2,0,0
4.582958,4.3391366,2,10,3
3.3975034,5.464934,2,0,0
4.4793243,4.489992,2,0,0
5.900184,5.3909945,2,0,0
3.7117271,5.5325313,2,0,0
3.914898,6.000619,2,0,0
3.9905899,4.669504,2,0,0
4.10769,5.2042565,2,0,0
7.909446,5.299026,2,11,6
6.3557673,6.4802556,2,7,9
4.500671,4.414697,2,10,3
3.6915026,5.5954757,2,0,0
8.005491,4.992568,2,11,6
3.1742163,5.16554,2,17,0
4.0989494,6.1916866,2,0,0
3.7094986,4.8367763,2,0,0
3.9251099,6.0617585,2,0,0
4.6307526,6.2826176,2,0,0
8.984767,5.6437216,2,11,6
6.8580623,5.878854,2,7,9
3.9976408,6.5343676,2,0,0
5.410573,5.2082663,2,10,3
3.8811536,4.745608,2,0,0
3.4647815,6.1083927,2,0,0
8.568888,5.2344856,2,11,6
4.321565,5.8816633,2,0,0
6.876443,5.398381,2,14,3
4.208699,6.1469874,2,0,0
4.141588,4.602897,2,10,3
3.0757194,5.3697357,2,17,0
5.2200365,4.818144,2,10,3
6.700009,5.5909653,2,10,3
3.904574,6.082361,2,0,0
6.8074903,5.3010926,2,7,9
3.5888443,6.174008,2,0,0
6.3499403,5.419427,2,7,9
4.150625,4.4416256,2,0,0
5.154766,5.2738724,2,10,3
5.489917,4.986841,2,10,3
4.448487,4.6272006,2,10,3
4.226475,4.558488,2,0,0
7.4418826,6.475354,2,22,7
4.0222764,6.3601875,2,0,0
3.542956,4.905688,2,0,0
3.957389,5.183567,2,0,0
4.124275,5.8767853,2,0,0
6.13532,5.568468,2,13,10
4.2233047,4.3881736,2,14,3
4.030773,5.174843,2,0,0
6.147203,4.8312483,2,14,3
5.8196144,5.098894,2,7,9
4.1327357,4.422036,2,0,0
5.277915,5.573897,2,0,0
3.8141677,5.8143353,2,0,0
4.5606236,5.973715,2,0,0
4.766038,4.7418256,2,10,3
7.545277,4.6662807,2,14,3
4.6835527,5.7132273,2,0,0
4.280564,5.511609,2,0,0
5.1250014,4.818941,2,10,3
5.784102,5.028032,2,7,9
4.3133793,5.8586383,2,0,0
3.8566515,6.2007413,2,0,0
5.580371,5.8066607,2,7,9
3.787748,5.8499265,2,0,0
3.887158,4.5058885,2,0,0
4.305425,5.2253275,2,0,0
3.5516655,5.9765267,2,0,0
3.2836397,5.1630588,2,17,0
6.660569,5.685452,2,10,3
7.0574994,4.560146,2,14,3
4.5241327,9.585799,2,21,5
6.1861963,5.9538956,2,7,9
4.1090403,5.0236425,2,17,0
4.1815395,5.874018,2,0,0
3.7853785,4.548283,2,17,0
5.362687,5.2612543,2,10,3
7.474327,6.1142297,2,4,7
4.4035487,4.981422,2,13,10
3.8478255,4.8788905,2,0,0
4.2327056,4.340272,2,17,0
5.829197,4.9844074,2,10,3
3.980797,5.291366,2,0,0
3.684473,5.1963897,2,0,0
3.6309478,6.126952,2,0,0
5.105969,4.9474616,2,10,3
3.7153103,5.695286,2,0,0
3.508131,5.888282,2,0,0
4.865226,4.482759,2,10,3
4.8411274,5.3795586,2,17,0
5.9277053,4.968297,2,10,3
6.011549,5.8996234,2,4,7
4.5626698,4.5180745,2,7,9
3.6069496,5.6240826,2,0,0
8.05033,5.581232,2,11,6
4.707334,5.2188945,2,0,0
3.9656293,4.4038363,2,10,3
3.8034747,4.747144,2,0,0
6.4961624,5.655489,2,7,9
4.318661,5.776102,2,0,0
4.5325527,6.5622478,2,0,0
4.083726,6.9693794,2,0,0
4.306375,5.975655,2,0,0
3.6463168,4.8671846,2,0,0
5.7978067,6.242882,2,7,9
6.241795,5.4745455,2,10,3
3.172532,4.9765544,2,17,0
4.027885,5.785306,2,0,0
3.78956,5.728932,2,0,0
3.8379173,5.4434214,2,0,0
3.712283,6.479434,2,0,0
4.096406,4.3485937,2,17,0
5.018795,5.0422235,2,10,3
3.9969049,6.2857666,2,0,0
4.1550407,4.399005,2,0,0
3.9498198,5.9912353,2,0,0
5.5287213,5.431941,2,10,3
7.2457137,5.2718062,2,14,3
2.9594002,5.503311,2,17,0
3.3612738,4.627058,2,17,0
6.613554,5.204695,2,14,3
5.866782,4.991772,2,10,3
6.249042,5.189582,2,10,3
4.91285,4.826629,2,10,3
5.6915665,5.2739735,2,10,3
3.8354282,6.3778944,2,0,0
3.6576374,5.446489,2,0,0
4.283775,5.66858,2,0,0
4.0305953,6.0454803,2,0,0
4.6884794,5.498616,2,0,0
4.1202464,5.51203,2,0,0
4.8406744,6.1174507,2,0,0
3.0695834,5.4944763,2,17,0
6.8082085,5.202133,2,10,3
3.8281746,5.799129,2,0,0
4.5240884,5.848491,2,0,0
4.9448686,4.6168036,2,10,3
4.247661,5.756342,2,0,0
4.7348084,5.5067077,2,10,3
4.3097095,5.7126412,2,0,0
4.743071,4.63713,2,7,9
3.5862703,4.766998,2,0,0
4.486665,4.837017,2,0,0
3.833146,6.2389607,2,0,0
3.9772816,5.2010937,2,0,0
4.009384,6.022529,2,0,0
5.922456,5.1069684,2,10,3
3.8771873,5.826586,2,0,0
4.6363025,6.5420613,2,0,0
4.386932,5.8132772,2,0,0
4.350837,5.4840956,2,0,0
5.6742673,5.70684,2,7,9
6.5258417,4.695954,2,10,3
6.6904144,5.463884,2,11,6
3.9115014,5.9170046,2,0,0
4.8582354,4.914845,2,7,9
7.0046043,5.2516522,2,14,3
4.1674657,4.7316923,2,17,0
5.5520115,5.337623,2,10,3
3.0162256,5.4675293,2,17,0
4.580754,5.8257985,2,0,0
9.554435,7.5951552,2,23,14
4.523046,6.328334,2,0,0
5.589519,5.5728765,2,13,10
6.4735103,5.3641534,2,7,9
6.4539413,5.453389,2,7,9
3.5078366,5.703979,2,0,0
4.462771,6.0013957,2,0,0
9.22127,5.5315166,2,11,6
4.087162,5.231581,2,0,0
3.9397717,6.365234,2,0,0
3.853736,4.6245346,2,0,0
3.8282688,5.7416306,2,0,0
4.732517,6.5247602,2,0,0
5.43362,5.8508015,2,13,10
4.309322,5.8009257,2,0,0
5.206528,5.481392,2,18,6
4.465035,6.4068966,2,0,0
4.4128814,4.3337464,2,7,9
3.6558561,4.6084304,2,0,0
4.6788187,6.464731,2,0,0
6.1470246,5.500596,2,11,6
5.3356266,6.0311775,2,13,10
4.281885,5.392378,2,0,0
4.5751476,6.242962,2,0,0
5.1635737,5.4919243,2,10,3
4.336133,5.853664,2,0,0
3.3052545,5.446842,2,17,0
3.6606927,5.093347,2,0,0
3.8885775,5.9252105,2,0,0
4.224007,5.5554585,2,0,0
3.6298332,5.17814,2,0,0
3.9559157,4.851985,2,0,0
5.9919114,5.3763647,2,10,3
3.8502939,4.638943,2,0,0
4.425351,4.6639776,2,10,3
6.4396496,5.5120583,2,10,3
3.9062362,5.0672364,2,0,0
3.938076,6.1418753,2,0,0
3.2656672,8.724616,2,8,5
7.9197474,6.8758183,2,4,7
6.7845235,5.0250134,2,10,3
5.5144997,5.6582108,2,10,3
3.4681787,5.7917786,2,0,0
4.322921,5.6985445,2,0,0
4.611906,6.109605,2,0,0
3.813359,6.373634,2,0,0
6.021455,5.6118913,2,11,6
5.706164,5.48988,2,10,3
4.6964893,5.770062,2,0,0
3.6281357,5.417192,2,0,0
3.5533526,5.6507015,2,0,0
7.4649124,7.6439443,2,10,3
4.5325975,4.520305,2,10,3
4.6697006,6.191611,2,0,0
5.8614964,5.2341905,2,10,3
5.670697,5.0588064,2,10,3
4.4504366,5.9261436,2,0,0
4.040185,6.4423447,2,0,0
3.9114776,5.7707577,2,0,0
6.027338,5.2683105,2,10,3
4.224245,4.4011,2,0,0
8.0567255,6.389186,2,10,3
4.8003635,6.0735035,2,0,0
4.329802,5.617096,2,0,0
7.525685,5.9301605,2,4,7
4.7613235,6.270936,2,0,0
4.391468,4.5444036,2,0,0
4.00453,5.116733,2,0,0
7.3668957,5.1109176,2,7,9
7.1161504,5.3622484,2,14,3
3.9627082,4.65838,2,7,9
6.4433784,5.937702,2,7,9
6.652525,5.137184,2,10,3
11.082542,11.887384,1,12,13
6.728087,6.2984147,2,7,9
8.229728,6.1999125,2,7,9
9.047513,7.2210593,2,10,3
4.5715823,5.128634,2,0,0
3.7841873,6.1614714,2,0,0
3.753593,5.806109,2,0,0
8.253435,4.9932523,2,11,6
4.6897593,4.637225,2,10,3
3.8225663,4.49861,2,0,0
5.768364,5.7654147,2,16,10
4.4396963,4.860174,2,0,0
3.6246123,5.5726614,2,0,0
4.470758,4.4754167,2,0,0
3.7813358,7.0707097,2,6,11
3.2843392,5.0982533,2,17,0
3.1157312,5.350814,2,17,0
4.120832,5.997095,2,0,0
5.5310345,5.2088103,2,10,3
5.629624,5.3894362,2,10,3
5.3516865,5.154032,2,10,3
5.5091414,4.85747,2,10,3
4.6511064,6.176841,2,16,10
3.710044,5.609474,2,0,0
4.145607,4.350253,2,17,0
8.050932,6.18575,2,4,7
11.828331,7.734671,2,2,1
6.30381,4.932621,2,7,9
6.4864902,5.0581174,2,15,4
5.5863767,5.530853,2,14,3
6.626143,5.2043905,2,10,3
4.5396094,4.626821,2,10,3
6.46888,5.4806166,2,11,6
4.227187,6.120173,2,0,0
5.795176,4.8002806,2,10,3
6.0574503,4.886706,2,10,3
3.859922,5.466895,2,0,0
3.3608594,5.893423,2,0,0
5.942944,5.12358,2,10,3
6.5645213,5.093488,2,7,9
5.1463656,5.259345,2,10,3
3.2852383,8.30033,2,17,0
4.555876,6.2395854,2,0,0
5.5521154,5.41365,2,0,0
4.2497926,4.4247313,2,0,0
3.426743,6.0690694,2,0,0
3.7220097,4.7873564,2,0,0
5.4383383,5.4090724,2,10,3
3.175662,5.2103486,2,17,0
3.1524458,8.150616,2,17,0
4.2992616,4.4461017,2,10,3
3.653329,6.461703,2,0,0
4.7268186,4.5381837,2,10,3
3.4543562,6.2044454,2,0,0
6.7170796,4.6053066,2,10,3
3.5419798,5.105297,2,0,0
4.756049,4.5927835,2,22,7
4.356126,6.4323583,2,0,0
6.21449,4.945574,2,10,3
7.222062,5.803496,2,7,9
4.599006,5.0365257,2,10,3
3.2914426,4.6877713,2,17,0
3.9057996,5.293026,2,0,0
5.7282696,6.32401,2,7,9
6.564192,5.560092,2,7,9
6.1760855,5.2895126,2,10,3
6.083533,4.770062,2,14,3
4.333341,5.7266235,2,0,0
4.581265,4.3633904,2,0,0
3.5532806,6.2742944,2,0,0
5.810676,5.4196486,2,10,3
6.080092,5.553682,2,4,7
4.389996,6.228333,2,0,0
4.526904,5.9883423,2,0,0
4.327838,5.897783,2,0,0
3.810723,6.111821,2,0,0
4.239088,5.682921,2,0,0
3.9669957,8.24474,2,17,0
5.3741574,5.349043,2,10,3
4.046614,5.9436903,2,0,0
4.4563637,4.959076,2,0,0
5.0828595,4.767059,2,10,3
3.9640284,4.737462,2,0,0
4.27598,4.390027,2,17,0
4.174423,5.932737,2,0,0
3.5088098,5.785141,2,0,0
3.9854786,6.242452,2,0,0
4.5411644,4.636629,2,0,0
3.693077,5.9206963,2,0,0
7.613702,6.133524,2,10,3
5.7156353,5.629086,2,13,10
3.8038585,4.940739,2,0,0
5.197286,6.1087456,2,10,3
3.8734035,6.0414467,2,0,0
3.6689131,5.8450804,2,0,0
7.0707297,5.1374764,2,14,3
5.4399824,4.7792983,2,10,3
3.8928213,6.2389708,2,0,0
6.7998166,5.084216,2,10,3
3.9377909,5.441646,2,0,0
3.088373,5.143147,2,17,0
6.156314,5.0267596,2,10,3
3.5983431,5.382332,2,0,0
3.7680972,4.7998996,2,0,0
3.9522414,4.8144817,2,0,0
5.119803,5.709375,2,10,3
4.5805707,4.6222396,2,10,3
4.327699,5.993754,2,14,3
5.374912,5.458417,2,10,3
3.6912112,6.3227053,2,0,0
3.5667477,5.088039,2,0,0
4.5098653,6.239742,2,0,0
3.408222,5.7694902,2,0,0
3.6415682,5.6586113,2,0,0
6.105211,5.251953,2,7,9
4.3648343,4.3211412,2,7,9
4.014996,5.289818,2,0,0
3.880015,6.313856,2,0,0
4.43701,5.6477966,2,0,0
3.834318,5.688622,2,0,0
3.486132,6.1938205,2,0,0
3.8836882,5.586003,2,0,0
1.9678224,6.653645,2,10,3
3.4568877,5.975705,2,0,0
6.6163197,5.026483,2,14,3
8.266634,5.198408,2,11,6
4.794632,4.5365868,2,7,9
7.3761168,5.18992,2,11,6
3.625708,6.2262373,2,0,0
5.7776203,5.434178,2,10,3
4.1555266,5.597639,2,0,0
4.35225,5.624774,2,0,0
5.967562,5.5796285,2,10,3
5.37188,4.726943,2,10,3
4.4872394,6.2152324,2,0,0
3.6086998,5.8984284,2,0,0
5.3821497,5.228333,2,10,3
4.1028943,5.448596,2,0,0
3.7005672,6.293508,2,0,0
3.670173,5.660261,2,0,0
3.1674454,5.0101533,2,17,0
3.4570334,6.2671614,2,0,0
4.535244,5.645095,2,0,0
4.0315256,5.8808775,2,0,0
5.230978,4.7165217,2,10,3
6.769546,4.554581,2,10,3
4.083885,5.9119363,2,0,0
4.0626817,5.941192,2,0,0
3.4123502,6.067292,2,0,0
3.5718696,6.139302,2,0,0
4.6519923,6.390188,2,0,0
3.8271668,4.805787,2,17,0
3.9622524,5.504652,2,0,0
3.8948257,5.03878,2,0,0
5.316494,5.3534956,2,10,3
6.257427,4.9861135,2,10,3
4.252475,5.979452,2,0,0
7.97359,4.512117,2,15,4
8.677025,7.39288,2,10,3
3.6928153,5.621305,2,0,0
4.310076,5.966121,2,0,0
4.4142003,6.0861626,2,0,0
5.3892794,5.4735365,2,10,3
4.7895455,6.6495485,2,17,0
3.6743844,4.73727,2,0,0
4.0908723,5.6709185,2,0,0
6.2407227,5.0870843,2,14,3
3.6087646,6.114501,2,0,0
5.5356116,5.911456,2,0,0
4.242443,5.739202,2,0,0
3.7228642,6.422468,2,0,0
4.8661957,5.034668,2,10,3
3.6494644,4.8775053,2,0,0
6.8213687,5.273729,2,0,0
3.5774639,5.9340305,2,0,0
4.3662405,9.500592,2,21,5
11.002742,7.420919,2,10,3
4.1867886,5.82919,2,0,0
3.8415415,5.501105,2,0,0
6.599521,5.7126293,2,10,3
4.922336,4.550538,2,10,3
4.565213,6.360388,2,0,0
4.6213894,6.3382,2,0,0
5.4818153,5.5281816,2,0,0
4.816964,6.0970116,2,0,0
4.712706,4.8766656,2,0,0
3.5572758,4.7414613,2,0,0
7.088267,4.417051,2,15,4
4.610531,4.4673448,2,10,3
4.205781,4.313425,2,10,3
4.772257,5.084952,2,18,6
8.587286,6.035695,2,5,12
3.3782594,5.9936724,2,0,0
4.6867867,4.5750256,2,10,3
3.5763223,5.250092,2,0,0
3.7204306,5.0973773,2,0,0
4.3381414,5.9554176,2,0,0
4.1777997,5.4354506,2,10,3
5.554585,5.4920278,2,10,3
3.8667514,6.1160116,2,0,0
6.532976,5.40658,2,10,3
7.684752,4.8464246,2,14,3
4.160612,5.306025,2,10,3
4.81869,4.5541935,2,10,3
3.5398016,6.568739,2,0,0
3.6784163,6.262503,2,0,0
3.5562508,6.2382636,2,0,0
5.2909436,5.681622,2,10,3
3.9596097,5.7754216,2,0,0
4.0098515,6.761096,2,7,9
4.036077,5.9577103,2,0,0
3.7261581,4.858163,2,0,0
3.6463864,5.9544353,2,0,0
6.0112457,5.991691,2,10,3
6.8238034,4.350381,2,14,3
4.0177045,5.7007627,2,0,0
6.2389,4.838947,2,10,3
8.965415,7.2433267,2,4,7
5.868612,5.319958,2,10,3
5.536959,5.228616,2,7,9
4.3931794,4.334845,2,0,0
4.3434973,4.975044,2,10,3
5.4248543,5.392728,2,10,3
6.1418066,5.2348676,2,14,3
7.4060388,5.6637006,2,7,9
3.8155215,6.1791153,2,0,0
4.4620976,5.787088,2,0,0
3.8895357,4.5356975,2,0,0
6.282001,5.106462,2,7,9
3.6090949,4.874265,2,0,0
4.303909,4.6603136,2,0,0
4.4727755,4.457792,2,0,0
3.7041333,6.2337456,2,0,0
7.6700454,4.856628,2,14,3
4.153464,6.0476284,2,0,0
4.667512,4.431561,2,14,3
4.1443553,5.532378,2,0,0
3.9965148,5.4876776,2,0,0
4.345689,5.8419023,2,0,0
5.256677,5.5326777,2,10,3
3.3860838,4.8112836,2,17,0
4.2350245,5.996127,2,0,0
6.3023405,5.346083,2,7,9
3.146813,8.451635,2,17,0
5.00046,5.8699594,2,0,0
4.290281,5.8723702,2,0,0
6.1367135,5.643589,2,7,9
6.44373,6.666024,2,7,9
3.5912092,5.911667,2,0,0
3.4160957,6.2243986,2,0,0
4.611114,4.644761,2,10,3
4.886673,4.843539,2,10,3
4.231643,4.5192323,2,0,0
4.0984335,5.8652616,2,0,0
6.403745,5.6582217,2,10,3
5.5224204,5.5096045,2,0,0
4.2594957,5.8605647,2,0,0
3.553985,5.671673,2,0,0
4.194216,5.8837585,2,0,0
4.1050525,5.5832567,2,0,0
4.5685115,5.7089186,2,0,0
7.126268,5.268624,2,0,0
7.7951107,4.8671985,2,18,6
4.5779114,5.777881,2,0,0
4.6992707,6.3685765,2,0,0
7.0239677,5.5459657,2,14,3
3.0713582,8.0437355,2,17,0
3.9290588,5.190351,2,0,0
5.440661,5.3492584,2,10,3
4.6300445,6.2684236,2,0,0
3.5107455,5.2246656,2,0,0
3.4683266,5.441566,2,0,0
4.2398324,6.120687,2,0,0
4.076565,6.3842053,2,0,0
4.262313,5.8242183,2,0,0
8.31397,9.555154,2,15,4
4.7389703,4.754433,2,10,3
4.511726,5.435043,2,10,3
5.0173025,5.488142,2,0,0
3.483771,5.7797995,2,0,0
4.1201267,6.119278,2,0,0
3.9172258,5.8126726,2,0,0
4.591687,5.737031,2,0,0
4.4779687,4.3233333,2,0,0
5.5372143,5.760328,2,0,0
3.022751,8.009972,2,17,0
4.9518633,5.179407,2,10,3
4.072301,5.367944,2,0,0
3.3688414,5.960954,2,0,0
4.090923,4.867361,2,0,0
6.294621,5.5635767,2,0,0
4.37649,4.1818438,2,14,3
4.563793,4.3098497,2,0,0
5.387894,5.4444985,2,7,9
3.9092467,4.6552415,2,0,0
6.728837,4.554577,2,10,3
3.542757,6.072946,2,0,0
4.1527395,5.699997,2,0,0
4.471428,6.0728855,2,0,0
3.4419813,5.623033,2,0,0
3.6339796,4.87546,2,0,0
4.592879,6.21288,2,0,0
3.863357,5.830337,2,0,0
7.929047,5.3735795,2,11,6
5.9716954,7.365044,2,1,2
4.3792152,6.032947,2,0,0
4.6103663,4.69668,2,10,3
5.6313787,6.2211933,2,10,3
4.5510397,4.6518555,2,4,7
3.7288346,5.9187584,2,0,0
3.5344827,4.901273,2,0,0
5.278611,5.7198963,2,13,10
5.0066357,5.47927,2,10,3
4.363047,5.8256693,2,0,0
4.2113123,6.2059846,2,0,0
6.102874,5.3261704,2,10,3
6.104065,4.838686,2,10,3
4.674795,5.588831,2,0,0
6.3731074,5.6819324,2,11,6
3.6967897,6.120778,2,0,0
5.5924454,4.973789,2,10,3
3.8057635,4.5418873,2,0,0
4.2254024,5.6745186,2,0,0
3.645779,5.327002,2,0,0
5.6233363,5.908077,2,7,9
3.569246,4.7294254,2,0,0
7.3077965,6.0763063,2,7,9
6.975121,7.337484,2,10,3
4.1939726,5.1917496,2,0,0
3.0084443,5.007424,2,17,0
4.2339644,6.1918955,2,0,0
4.543249,6.2814054,2,0,0
4.148269,6.2753167,2,0,0
4.0420575,5.8737445,2,0,0
8.4330435,5.1589336,2,11,6
